price,surface,bedrooms,restrooms,Aire acondicionado,Ascensor,Bajos,Balcón,Calefacción,Parking,Piscina,Terraza,location_mean_price
606.28,60,2,1,0,1,0,1,0,0,0,0,606.28
350.0,110,3,2,0,0,0,1,0,0,0,1,606.28
195.0,135,4,2,0,1,0,0,0,0,0,0,606.28
650.0,115,4,2,0,1,0,0,0,1,0,0,606.28
475.0,40,1,1,0,1,0,1,0,0,0,0,606.28
600.0,100,3,2,0,1,0,0,0,0,0,0,606.28
350.0,65,1,1,0,0,1,0,0,0,0,0,606.28
450.0,147,2,2,0,1,0,0,0,0,0,0,606.28
600.0,95,3,1,0,1,0,0,0,0,0,0,606.28
400.0,105,2,2,0,0,0,1,0,0,0,1,606.28
650.0,130,3,2,0,1,0,1,0,0,0,0,606.28
380.0,55,3,1,0,0,0,0,0,0,0,0,606.28
270.0,75,2,1,0,0,0,0,0,0,0,1,606.28
270.0,90,3,1,0,0,0,1,0,0,0,1,606.28
270.0,75,2,1,0,0,0,1,0,0,0,0,606.28
650.0,125,3,2,0,1,0,0,0,0,0,0,606.28
525.0,90,4,2,0,1,0,0,0,0,0,0,606.28
640.0,90,4,2,0,1,0,0,0,0,0,0,606.28
600.0,106,3,2,0,1,1,0,0,0,0,0,606.28
770.0,106,3,2,0,1,0,1,0,0,0,0,606.28
450.0,75,2,1,0,0,0,0,0,0,0,0,606.28
600.0,115,3,2,0,1,0,1,0,0,0,0,606.28
300.0,100,2,1,0,0,0,0,0,0,0,1,606.28
540.0,80,3,1,1,0,0,0,0,0,0,0,606.28
630.0,120,4,2,0,1,0,0,0,0,0,0,606.28
250.0,80,1,1,0,0,0,0,0,0,0,1,606.28
600.0,90,3,1,0,1,0,1,0,0,0,0,606.28
400.0,85,2,1,0,0,0,0,0,0,0,0,606.28
150.0,90,4,1,0,0,0,1,0,0,0,0,606.28
450.0,65,1,1,0,0,0,0,0,0,0,0,606.28
450.0,60,1,1,1,0,0,0,1,0,0,0,606.28
350.0,110,2,1,0,1,0,1,0,0,0,0,606.28
450.0,65,2,1,0,1,0,0,0,0,0,0,606.28
600.0,99,3,2,0,1,0,0,0,0,0,0,606.28
450.0,82,3,1,1,0,0,0,0,0,0,0,606.28
450.0,55,1,1,0,1,0,0,0,0,0,0,606.28
620.0,75,3,2,0,0,0,1,0,0,0,0,606.28
560.0,100,3,2,0,0,0,0,0,1,0,1,606.28
330.0,70,2,1,1,0,0,0,1,0,0,0,606.28
700.0,200,4,3,0,1,0,0,0,1,0,0,606.28
650.0,123,4,2,0,0,0,1,0,0,0,0,606.28
550.0,70,3,1,1,0,0,1,0,0,0,0,606.28
620.0,112,3,2,0,0,0,0,0,0,0,0,606.28
550.0,70,3,1,0,0,0,1,0,0,0,0,606.28
540.0,90,3,1,0,1,0,0,0,0,0,0,606.28
650.0,130,3,2,0,1,0,0,0,0,0,0,606.28
450.0,90,3,2,0,1,0,1,0,0,0,0,606.28
380.0,70,2,1,1,0,0,1,0,0,0,0,606.28
800.0,105,3,2,0,1,0,0,0,0,0,0,606.28
450.0,140,4,2,0,1,0,0,0,0,0,0,606.28
700.0,113,4,2,0,1,0,0,0,0,0,0,606.28
350.0,84,2,1,0,0,0,1,0,0,0,0,606.28
550.0,145,4,2,0,0,0,1,0,0,0,0,606.28
550.0,70,3,1,1,0,0,0,0,0,0,0,606.28
525.0,150,3,2,0,0,0,0,0,0,1,1,606.28
620.0,120,3,2,0,0,0,1,1,0,0,0,606.28
575.0,71,1,1,0,1,0,0,0,0,0,1,606.28
980.0,170,5,2,0,1,0,0,0,0,0,0,606.28
400.0,60,1,1,0,0,0,1,0,0,0,0,606.28
550.0,107,3,2,0,1,0,0,0,0,0,0,606.28
650.0,90,3,1,0,1,0,0,0,0,0,0,606.28
1000.0,145,5,2,0,1,0,0,0,0,0,0,606.28
325.0,36,1,1,0,0,0,1,0,0,0,0,606.28
300.0,170,3,3,0,0,0,1,0,0,0,1,606.28
400.0,75,2,1,0,1,0,0,0,0,0,1,606.28
540.0,95,3,2,0,0,0,0,1,0,0,0,606.28
350.0,80,3,1,0,1,0,0,0,0,0,0,606.28
700.0,75,2,1,0,1,0,0,0,0,0,1,606.28
300.0,45,1,1,1,0,0,0,1,0,0,0,606.28
500.0,113,3,1,0,0,0,1,0,0,0,0,606.28
400.0,115,3,2,0,1,0,0,0,0,0,0,606.28
500.0,65,2,1,0,0,0,0,0,0,0,0,606.28
550.0,80,2,1,0,1,0,0,0,0,0,0,606.28
600.0,140,4,2,0,1,0,0,0,1,0,0,606.28
420.0,65,2,1,0,1,1,0,0,0,0,0,606.28
700.0,95,4,1,0,1,0,0,0,0,0,0,606.28
500.0,85,2,1,0,1,0,0,0,0,0,0,606.28
330.0,98,3,1,0,0,0,0,0,0,0,0,606.28
400.0,75,2,1,1,0,0,0,1,0,0,0,606.28
600.0,95,3,1,0,0,0,0,1,0,0,0,606.28
600.0,75,3,1,0,1,0,0,0,0,0,0,606.28
480.0,70,3,1,0,1,0,0,0,0,0,0,606.28
700.0,120,4,2,0,1,0,0,0,0,0,0,606.28
350.0,79,3,1,0,1,0,1,0,0,0,0,606.28
370.0,47,1,1,0,1,0,1,0,0,0,0,606.28
360.0,60,2,1,0,0,0,1,0,0,0,0,606.28
600.0,90,3,1,0,1,0,0,0,0,0,0,606.28
550.0,95,2,1,0,1,0,0,0,0,0,0,606.28
450.0,100,2,2,0,1,0,0,0,0,0,1,606.28
600.0,95,3,1,0,1,0,0,0,0,0,0,606.28
420.0,94,3,1,0,1,0,0,0,0,0,0,606.28
800.0,154,4,2,0,1,0,0,0,0,0,0,606.28
700.0,90,4,2,0,1,0,0,0,0,0,0,606.28
606.28,122,3,1,1,0,0,1,0,0,0,0,606.28
550.0,70,2,1,1,0,0,0,1,0,0,0,606.28
640.0,140,4,2,0,1,0,0,0,0,0,0,606.28
380.0,105,4,2,0,0,0,0,1,0,0,0,606.28
595.0,205,3,2,1,0,0,0,0,0,0,1,606.28
675.0,70,3,1,0,1,0,0,0,0,0,0,606.28
800.0,136,3,2,0,1,0,0,0,0,0,0,606.28
400.0,214,4,2,0,0,0,1,0,0,0,1,606.28
700.0,123,3,2,0,1,0,0,0,0,0,0,606.28
500.0,100,3,1,0,1,0,0,1,0,0,0,606.28
370.0,60,1,1,0,1,0,1,0,0,0,0,606.28
650.0,450,5,3,0,0,0,1,0,0,0,1,606.28
450.0,38,1,1,0,1,1,0,0,0,0,0,606.28
600.0,70,3,1,1,0,0,0,0,0,0,0,606.28
700.0,118,3,2,0,1,0,0,0,0,0,1,606.28
585.0,66,2,1,0,1,0,0,0,0,0,0,606.28
510.0,76,2,1,0,1,0,0,0,0,0,0,606.28
465.0,74,1,1,0,1,0,0,0,0,0,0,606.28
565.0,90,2,1,0,1,0,0,0,0,0,0,606.28
400.0,80,1,1,0,1,0,0,0,0,0,0,606.28
600.0,151,4,1,0,0,0,1,0,0,0,0,606.28
480.0,65,2,1,0,1,0,0,0,0,0,0,606.28
450.0,80,2,2,0,0,0,1,0,0,0,0,606.28
600.0,143,4,2,0,1,0,0,0,0,0,0,606.28
425.0,45,1,1,0,1,0,0,0,0,0,0,606.28
395.0,78,2,1,0,0,0,1,0,0,0,0,606.28
650.0,450,5,3,0,0,0,1,0,0,0,1,606.28
300.0,92,2,1,1,0,0,0,1,0,0,0,606.28
600.0,130,3,2,0,1,0,0,0,0,0,0,606.28
600.0,98,3,2,0,0,0,1,0,0,0,0,606.28
500.0,153,2,2,0,0,0,0,1,0,0,1,606.28
400.0,50,1,1,0,0,1,0,0,0,0,0,606.28
400.0,69,2,1,0,0,0,1,0,0,0,0,606.28
520.0,98,3,2,0,1,0,0,0,0,0,0,606.28
320.0,70,3,1,0,1,0,0,0,0,0,1,606.28
200.0,100,2,1,1,0,0,0,0,0,0,0,606.28
600.0,106,2,2,1,0,0,0,1,0,0,0,606.28
640.0,140,4,2,0,1,0,0,0,0,0,0,606.28
600.0,105,2,2,0,0,0,0,1,0,0,0,606.28
430.0,55,1,1,0,1,0,1,0,0,0,0,606.28
606.28,150,3,2,0,0,0,0,0,0,0,0,606.28
330.0,50,1,1,0,1,0,1,0,0,0,0,606.28
390.0,90,1,1,0,1,0,1,0,0,0,0,606.28
450.0,90,3,2,0,1,0,0,0,0,0,0,606.28
450.0,70,1,1,0,0,0,0,0,0,0,0,606.28
390.0,40,1,1,1,0,0,0,0,0,0,1,606.28
400.0,91,2,2,0,1,0,0,0,0,0,0,606.28
450.0,70,2,1,0,0,0,1,0,0,0,1,606.28
450.0,113,3,1,0,0,0,1,0,0,0,0,606.28
495.0,120,3,2,0,1,0,0,0,0,0,0,606.28
450.0,48,2,1,0,0,0,0,1,0,0,1,606.28
430.0,57,2,1,0,0,0,1,0,0,0,0,606.28
500.0,88,3,1,0,1,0,0,0,0,0,0,606.28
490.0,64,1,1,0,0,0,0,0,0,0,1,606.28
425.0,68,3,1,1,0,0,0,0,0,0,0,606.28
650.0,100,3,1,0,1,0,0,0,0,0,0,606.28
650.0,100,3,1,0,1,0,0,0,0,0,0,606.28
550.0,65,2,1,0,0,0,0,0,0,0,0,606.28
690.0,110,3,1,0,0,0,0,0,0,0,1,606.28
550.0,55,1,1,0,1,0,0,0,0,0,0,606.28
450.0,60,1,1,0,1,0,0,0,0,0,0,606.28
680.0,120,4,2,0,1,0,0,1,0,0,0,606.28
480.0,100,3,1,0,1,0,0,0,0,0,0,606.28
600.0,90,3,1,0,1,0,0,0,0,0,0,606.28
450.0,80,2,1,0,1,0,0,0,0,0,0,606.28
640.0,120,4,2,0,1,0,0,0,0,0,0,606.28
690.0,118,3,2,0,1,0,0,1,0,0,0,606.28
550.0,65,2,1,0,1,0,0,0,0,0,0,606.28
700.0,70,3,1,0,0,0,0,0,0,0,1,606.28
590.0,85,3,1,1,1,0,0,0,0,0,0,606.28
190.0,80,3,1,1,0,0,0,0,0,0,0,606.28
650.0,115,2,2,0,1,0,0,0,0,0,0,606.28
425.0,75,2,1,0,0,0,0,0,0,0,0,606.28
520.0,70,2,1,0,0,0,0,1,0,0,1,606.28
550.0,75,3,1,0,1,0,0,0,0,0,0,606.28
600.0,105,2,2,1,0,0,0,0,0,0,0,606.28
400.0,55,2,1,1,0,0,0,0,0,0,0,606.28
550.0,90,2,1,0,0,0,1,0,0,0,0,606.28
400.0,60,3,1,0,0,0,1,0,0,0,0,606.28
420.0,50,2,1,0,0,1,0,1,0,0,0,606.28
600.0,90,2,2,0,1,0,0,0,0,0,0,606.28
450.0,60,2,1,0,0,1,0,0,0,0,0,606.28
570.0,45,1,1,0,1,0,0,0,0,0,0,606.28
550.0,82,2,1,0,1,0,0,0,0,0,0,606.28
710.0,109,3,2,0,1,0,0,0,0,0,0,606.28
450.0,70,1,1,0,0,0,0,0,0,0,0,606.28
500.0,117,3,2,0,0,1,0,0,0,0,0,606.28
700.0,95,4,1,0,1,0,0,0,0,0,0,606.28
420.0,50,2,1,0,1,0,0,0,0,0,0,606.28
500.0,45,1,1,0,1,0,0,0,0,0,0,606.28
606.28,1500,3,1,0,0,0,0,0,0,1,1,606.28
650.0,104,3,1,0,1,0,0,0,0,0,0,606.28
450.0,45,2,1,0,0,0,0,1,0,0,0,606.28
600.0,70,3,1,0,1,0,0,0,0,0,1,606.28
600.0,70,2,1,0,1,0,0,0,0,0,0,606.28
500.0,85,2,1,0,1,0,0,0,0,0,0,606.28
1000.0,234,3,3,0,0,0,1,0,0,0,1,606.28
800.0,105,4,2,0,1,0,0,0,0,0,0,606.28
400.0,35,1,1,0,1,0,0,0,0,0,0,606.28
450.0,80,2,2,0,1,0,0,0,0,0,0,606.28
650.0,90,1,1,0,0,0,0,0,0,0,0,606.28
520.0,60,1,1,0,0,1,0,0,0,0,0,606.28
700.0,80,5,1,0,1,0,0,0,1,0,0,606.28
640.0,120,4,2,0,1,0,0,0,0,0,0,606.28
425.0,50,2,1,0,0,0,0,0,0,0,1,606.28
195.0,110,4,2,0,1,0,1,0,0,0,0,606.28
240.0,110,4,2,0,1,0,0,0,0,0,0,606.28
650.0,100,3,2,0,1,0,0,0,0,0,0,606.28
720.0,120,4,2,0,1,0,1,0,0,0,0,606.28
606.28,80,2,1,0,0,0,0,0,0,0,0,606.28
580.0,80,2,2,0,1,0,0,0,0,0,0,606.28
425.0,50,2,1,0,0,0,1,0,0,0,1,606.28
850.0,139,4,3,0,0,0,1,0,0,0,0,606.28
600.0,110,4,2,0,0,0,0,0,0,0,0,606.28
420.0,75,3,1,0,1,0,0,0,0,0,0,606.28
550.0,90,2,1,0,0,0,1,0,0,0,0,606.28
650.0,118,3,2,0,1,0,0,1,0,0,0,606.28
650.0,100,2,1,0,1,0,0,0,0,0,0,606.28
700.0,90,3,2,0,1,0,0,0,0,0,0,606.28
480.0,60,1,1,0,1,0,0,0,0,0,0,606.28
600.0,80,3,1,1,0,0,0,0,0,0,0,606.28
640.0,120,4,2,0,0,0,1,0,0,0,0,606.28
400.0,65,2,1,0,0,0,0,0,0,0,0,606.28
425.0,50,1,1,0,1,0,0,0,0,0,0,606.28
500.0,70,2,1,0,1,0,0,1,0,0,0,606.28
425.0,50,1,1,0,1,0,0,0,0,1,0,606.28
650.0,90,3,1,0,1,0,0,0,0,0,0,606.28
600.0,110,4,2,0,1,0,0,0,0,0,0,606.28
555.0,120,3,2,1,0,0,0,1,0,0,0,606.28
380.0,40,1,1,1,0,0,0,0,0,0,0,606.28
550.0,110,2,1,0,1,0,0,0,0,0,0,606.28
550.0,70,2,1,1,0,0,0,1,0,0,0,606.28
600.0,95,3,1,0,1,0,0,0,0,0,0,606.28
400.0,65,2,1,0,0,0,0,1,0,0,1,606.28
550.0,75,1,2,1,0,0,0,1,0,0,0,606.28
390.0,50,1,1,0,1,0,0,0,0,0,0,606.28
550.0,75,1,2,0,1,0,0,0,0,0,0,606.28
350.0,35,1,1,1,0,0,0,1,0,0,0,606.28
500.0,143,4,2,0,0,0,1,0,0,0,0,606.28
600.0,120,4,2,0,0,0,1,0,0,0,0,606.28
550.0,69,1,1,1,0,0,0,0,0,0,0,606.28
675.0,70,3,1,0,1,0,0,0,0,0,0,606.28
500.0,100,3,1,0,1,0,0,1,0,0,0,606.28
450.0,75,2,1,1,0,0,0,0,0,0,1,606.28
500.0,60,1,1,0,0,0,0,0,0,0,0,606.28
500.0,50,1,1,0,0,0,0,0,0,0,1,606.28
450.0,75,2,1,0,0,0,0,0,0,0,1,606.28
450.0,38,1,1,0,1,1,0,0,0,0,0,606.28
600.0,70,3,1,1,0,0,0,0,0,0,0,606.28
525.0,90,2,1,0,1,0,0,1,0,0,0,606.28
650.0,110,4,2,0,1,0,0,0,0,0,0,606.28
650.0,100,3,1,0,1,0,0,0,0,0,0,606.28
700.0,110,3,2,0,1,0,0,0,0,0,0,606.28
700.0,140,4,2,0,1,0,0,0,0,0,0,606.28
600.0,105,2,2,0,0,0,0,1,0,0,0,606.28
500.0,110,2,2,0,1,0,0,0,0,0,0,606.28
500.0,75,2,1,0,1,0,0,0,1,0,0,606.28
530.0,90,2,2,0,1,0,0,0,0,0,0,606.28
550.0,85,3,1,0,0,0,1,0,0,0,0,606.28
650.0,100,4,2,0,1,0,0,0,0,0,0,606.28
450.0,66,2,1,0,1,0,0,0,0,0,0,606.28
650.0,90,3,1,0,1,0,0,0,0,0,0,606.28
606.28,90,3,2,0,0,0,0,1,0,0,0,606.28
250.0,80,2,2,0,0,0,1,0,0,0,1,606.28
400.0,90,3,2,0,0,0,0,0,0,0,1,606.28
450.0,113,4,2,0,1,0,0,0,0,0,0,606.28
250.0,75,2,1,0,0,0,0,0,0,0,0,606.28
270.0,90,2,2,0,0,0,0,0,0,0,1,606.28
300.0,210,3,2,0,0,0,0,0,0,0,0,606.28
250.0,65,1,1,0,0,0,0,0,0,0,0,606.28
350.0,60,1,1,0,0,1,0,0,0,0,1,606.28
450.0,70,3,1,0,0,0,1,1,0,0,0,606.28
480.0,80,2,1,0,1,0,0,0,0,0,0,606.28
280.0,50,2,1,0,0,0,1,1,0,0,0,606.28
390.0,95,2,1,0,0,1,0,0,0,0,0,606.28
360.0,110,3,1,0,0,0,0,0,0,0,1,606.28
500.0,200,3,3,0,0,0,0,0,0,0,0,606.28
390.0,95,2,1,0,0,0,0,0,0,0,0,606.28
350.0,110,3,2,0,1,0,0,0,0,0,0,606.28
550.0,90,3,2,0,1,0,0,0,0,0,0,606.28
150.0,100,4,2,0,0,0,1,0,0,0,0,606.28
400.0,77,2,2,0,1,0,0,0,0,0,0,606.28
400.0,65,2,1,0,1,0,1,0,0,0,0,606.28
606.28,60,2,1,0,1,0,1,0,0,0,0,606.28
400.0,280,4,2,0,0,0,1,0,0,0,1,606.28
360.0,70,2,1,0,0,0,1,0,0,0,0,606.28
500.0,90,1,1,0,0,0,0,0,0,0,0,606.28
280.0,90,3,1,0,0,0,0,0,0,0,0,606.28
250.0,50,1,1,0,1,0,0,0,0,0,1,606.28
350.0,75,1,1,0,0,0,0,0,0,0,1,606.28
800.0,180,2,2,0,0,0,0,0,0,0,0,606.28
300.0,50,1,1,0,0,0,1,1,0,0,0,606.28
480.0,100,2,2,0,1,0,0,0,0,0,0,606.28
450.0,100,3,2,0,1,1,0,0,0,0,0,606.28
450.0,120,3,2,0,0,0,0,0,0,0,0,606.28
280.0,50,1,1,0,0,0,0,1,0,0,0,606.28
320.0,45,1,1,0,0,0,0,1,0,0,0,606.28
350.0,120,3,1,0,0,0,0,0,0,0,1,606.28
300.0,85,3,1,0,1,0,0,0,0,0,1,606.28
400.0,100,3,2,0,1,0,0,0,0,0,0,606.28
350.0,100,1,1,0,0,0,0,0,0,0,0,606.28
450.0,85,3,2,0,1,0,0,0,0,0,0,606.28
350.0,70,3,2,0,1,1,0,0,0,0,0,606.28
480.0,90,3,2,0,1,0,0,0,0,0,0,606.28
380.0,67,2,1,0,0,0,0,1,0,0,0,606.28
606.28,100,2,2,0,1,0,0,0,0,0,0,606.28
350.0,90,2,1,0,0,0,0,0,0,0,0,606.28
280.0,60,1,1,0,1,0,0,0,0,0,0,606.28
435.0,90,3,2,0,1,0,0,0,0,0,0,606.28
450.0,220,3,1,0,0,0,0,0,0,0,0,606.28
400.0,90,3,2,0,0,0,0,0,0,0,0,606.28
350.0,85,2,1,0,0,0,0,0,0,0,0,606.28
600.0,120,4,2,0,0,0,0,0,0,1,0,606.28
350.0,90,2,1,0,0,0,0,0,0,0,0,606.28
425.0,100,3,1,0,0,0,1,1,0,0,0,606.28
606.28,95,2,2,0,0,0,0,0,0,0,0,606.28
606.28,70,2,1,0,0,0,0,0,0,0,0,606.28
370.0,75,3,1,0,0,0,1,1,0,0,0,606.28
300.0,60,1,1,0,0,0,0,0,0,0,0,606.28
430.0,90,3,2,0,1,0,1,0,0,0,0,606.28
400.0,70,2,2,0,1,0,0,0,1,0,0,606.28
350.0,180,3,2,0,1,0,0,0,0,0,1,606.28
350.0,180,3,2,0,1,0,0,0,0,0,1,606.28
450.0,100,3,2,0,1,0,0,0,1,0,0,606.28
390.0,85,2,1,0,1,0,1,0,0,0,0,606.28
300.0,100,3,2,0,0,0,0,1,0,0,0,606.28
350.0,125,3,1,0,1,0,0,0,0,0,0,606.28
370.0,100,3,1,0,0,0,1,0,0,0,0,606.28
606.28,85,2,1,0,0,0,0,1,0,0,1,606.28
350.0,70,1,1,0,1,0,0,0,1,0,0,606.28
300.0,85,2,1,0,1,0,0,0,0,0,0,606.28
600.0,145,3,2,0,0,0,0,0,0,0,0,606.28
400.0,115,3,1,0,0,0,0,0,0,0,0,606.28
425.0,70,3,2,0,1,0,0,0,0,0,0,606.28
290.0,85,2,1,0,0,0,0,0,0,0,1,606.28
400.0,190,2,2,0,0,0,0,0,0,0,0,606.28
300.0,100,2,1,0,0,1,0,0,0,0,1,606.28
350.0,65,2,1,0,0,0,0,0,0,0,0,606.28
300.0,70,2,1,0,1,0,0,0,0,0,0,606.28
450.0,120,2,1,0,0,0,1,1,0,0,0,606.28
360.0,65,1,1,1,0,0,0,1,0,0,0,606.28
350.0,75,2,1,0,0,0,0,0,0,0,0,606.28
400.0,110,3,2,0,0,0,0,0,0,0,0,606.28
400.0,110,3,2,0,1,0,1,0,0,0,0,606.28
300.0,100,3,1,0,0,0,0,0,0,0,1,606.28
380.0,90,2,1,0,1,0,0,0,0,0,0,606.28
330.0,60,1,1,0,0,0,0,0,0,0,0,606.28
330.0,60,2,1,0,0,0,0,0,0,0,0,606.28
380.0,90,2,1,0,1,0,0,0,0,0,1,606.28
430.0,110,3,1,0,1,0,1,0,0,0,0,606.28
300.0,90,2,1,0,0,0,0,0,0,0,1,606.28
350.0,110,4,2,0,0,0,0,0,0,0,1,606.28
320.0,70,2,1,0,0,0,0,0,0,0,1,606.28
450.0,108,3,2,0,1,0,0,0,0,0,0,606.28
350.0,51,1,1,0,1,0,0,0,0,0,0,606.28
500.0,150,4,2,0,1,0,0,0,0,0,0,606.28
320.0,85,3,1,1,0,0,0,0,0,0,0,606.28
450.0,150,3,2,0,1,0,0,0,0,0,0,606.28
270.0,35,1,1,1,0,0,0,1,0,0,0,606.28
450.0,100,3,2,0,1,0,0,0,0,0,0,606.28
450.0,90,3,1,0,0,0,0,1,0,0,0,606.28
500.0,70,1,1,0,0,0,0,0,0,1,1,606.28
320.0,90,3,2,0,0,0,0,0,0,0,1,606.28
300.0,60,2,1,0,0,0,0,0,0,0,1,606.28
230.0,70,1,1,0,0,0,0,0,0,0,0,606.28
400.0,100,2,2,0,0,0,0,0,0,0,1,606.28
400.0,150,3,2,0,1,0,0,0,0,0,0,606.28
380.0,110,3,2,0,0,0,0,0,0,0,0,606.28
245.0,65,1,1,0,0,0,0,0,0,0,1,606.28
245.0,65,1,1,0,0,0,0,0,0,0,1,606.28
250.0,55,1,1,0,1,0,0,0,0,0,0,606.28
500.0,65,1,1,0,0,0,0,0,1,0,1,606.28
300.0,50,2,1,0,0,0,0,0,0,0,1,606.28
350.0,110,3,2,0,0,0,0,1,0,0,0,606.28
340.0,130,4,2,0,1,0,0,0,0,0,0,606.28
606.28,120,3,1,0,0,0,0,0,0,0,0,606.28
350.0,90,2,1,0,1,0,0,0,0,0,0,606.28
500.0,90,3,2,0,1,0,0,1,0,0,0,606.28
390.0,120,3,2,0,0,0,0,0,0,0,1,606.28
400.0,130,3,1,0,0,0,0,0,0,0,1,606.28
500.0,100,5,2,0,1,0,0,0,0,0,0,606.28
280.0,60,2,1,0,0,1,0,0,0,0,1,606.28
250.0,90,1,1,0,0,0,0,0,0,0,1,606.28
280.0,50,1,1,0,0,0,0,0,0,0,0,606.28
350.0,65,1,1,0,1,0,0,0,0,0,0,606.28
606.28,10,4,2,0,1,0,0,0,0,0,0,606.28
280.0,65,3,1,0,0,0,0,0,0,0,0,606.28
400.0,70,2,1,0,1,0,0,0,1,0,0,606.28
430.0,75,2,1,0,0,0,0,0,0,0,1,606.28
385.0,100,3,1,0,0,0,0,0,0,0,1,606.28
400.0,78,2,2,0,1,0,0,0,0,0,0,606.28
390.0,90,2,2,0,1,0,0,0,0,0,0,606.28
500.0,90,2,1,0,0,0,0,0,0,0,0,606.28
350.0,180,3,1,0,0,0,1,0,0,0,1,606.28
606.28,150,4,1,0,0,1,0,0,0,0,0,606.28
500.0,55,1,1,0,1,0,0,0,0,0,1,606.28
460.0,80,2,2,0,1,0,0,0,0,0,0,606.28
350.0,87,3,1,0,0,0,1,0,0,0,0,606.28
330.0,80,2,2,0,0,0,0,0,0,0,0,606.28
290.0,90,3,1,0,0,0,0,0,0,0,0,606.28
350.0,50,1,1,0,1,0,0,0,0,0,0,606.28
320.0,90,2,2,0,0,0,0,1,0,0,0,606.28
380.0,103,3,2,0,0,0,0,0,0,0,0,606.28
330.0,90,4,1,0,0,0,0,0,0,0,0,606.28
450.0,120,3,2,0,0,0,0,0,0,0,1,606.28
380.0,75,2,1,0,1,0,0,0,0,0,0,606.28
440.0,120,4,2,0,1,0,0,0,0,0,0,606.28
300.0,50,2,1,0,1,0,0,0,0,0,0,606.28
390.0,106,3,2,0,1,0,0,0,0,0,0,606.28
320.0,50,1,1,0,0,1,0,0,0,0,0,606.28
550.0,94,3,2,0,1,0,0,0,0,0,0,606.28
300.0,45,1,1,0,0,0,0,1,0,0,0,606.28
350.0,200,5,2,0,0,0,0,1,0,0,1,606.28
325.0,92,2,1,0,0,0,1,1,0,0,0,606.28
320.0,55,2,1,0,0,0,0,0,0,0,0,606.28
400.0,105,2,2,0,0,0,1,0,0,0,1,606.28
360.0,90,2,1,0,0,0,0,0,0,0,1,606.28
325.0,90,3,1,0,1,0,0,0,0,0,0,606.28
450.0,95,3,2,0,1,0,0,0,0,0,1,606.28
400.0,90,3,2,0,0,0,0,0,0,0,0,606.28
700.0,150,4,2,1,0,0,0,1,0,0,0,606.28
450.0,80,2,2,0,1,0,0,1,0,0,0,606.28
350.0,90,2,1,0,0,0,0,1,0,0,1,606.28
425.0,100,3,1,0,1,0,0,0,0,0,1,606.28
700.0,110,4,2,0,1,0,1,0,0,0,0,606.28
450.0,87,3,2,0,1,0,0,0,0,0,0,606.28
450.0,70,3,1,0,1,0,0,0,0,0,0,606.28
450.0,70,3,1,0,1,0,1,0,0,0,0,606.28
300.0,77,3,2,0,1,0,0,0,0,0,0,606.28
200.0,30,3,1,0,0,0,0,0,0,0,1,606.28
600.0,100,3,2,0,1,0,0,0,0,0,0,606.28
385.0,80,3,1,1,0,0,0,0,0,0,0,606.28
300.0,90,3,1,0,0,0,0,0,0,0,0,606.28
300.0,85,2,2,0,1,0,0,0,0,0,0,606.28
420.0,110,3,2,0,1,0,0,0,0,0,0,606.28
400.0,70,2,1,0,0,0,1,0,0,0,0,606.28
510.0,100,3,1,0,0,0,0,0,0,0,1,606.28
420.0,60,2,1,0,1,0,0,0,0,0,0,606.28
500.0,45,1,1,0,1,0,0,0,0,0,0,606.28
550.0,75,2,1,0,1,0,0,0,0,0,0,606.28
550.0,90,3,2,0,1,0,0,0,0,0,0,606.28
800.0,130,4,2,0,1,0,0,0,0,0,0,606.28
550.0,65,2,1,0,0,0,0,0,0,0,0,606.28
600.0,90,3,1,1,0,0,0,0,0,0,1,606.28
250.0,90,2,1,0,0,0,0,0,0,0,1,606.28
400.0,80,2,1,0,0,1,0,0,0,0,0,606.28
200.0,100,4,2,0,1,0,0,0,0,0,0,606.28
400.0,85,2,1,0,0,0,0,0,0,0,1,606.28
600.0,120,3,2,0,0,1,0,0,0,0,0,606.28
350.0,50,1,1,0,1,0,0,0,0,0,0,606.28
300.0,40,1,1,0,1,0,0,0,0,0,0,606.28
450.0,220,3,1,0,0,0,0,0,0,0,0,606.28
450.0,80,2,2,0,1,0,0,0,0,0,0,606.28
790.0,115,4,2,0,1,0,0,0,0,0,0,606.28
395.0,65,1,1,0,1,0,0,0,0,0,0,606.28
600.0,120,4,2,0,0,0,1,0,0,0,0,606.28
350.0,120,4,2,1,0,0,0,1,0,0,0,606.28
606.28,122,3,1,1,0,0,1,0,0,0,0,606.28
450.0,85,3,1,0,1,0,0,0,1,0,0,606.28
350.0,50,1,1,0,0,0,0,0,0,0,0,606.28
360.0,65,2,1,0,0,0,0,0,0,0,1,606.28
430.0,95,2,2,0,1,0,1,0,0,0,0,606.28
425.0,108,3,2,0,1,0,0,0,1,0,0,606.28
400.0,80,3,1,0,0,0,0,0,0,0,0,606.28
500.0,130,4,2,0,1,0,0,0,0,0,0,606.28
650.0,95,3,2,0,1,0,0,0,0,0,0,606.28
500.0,75,3,1,1,0,0,0,0,0,0,0,606.28
450.0,100,2,2,0,1,0,0,0,1,0,0,606.28
850.0,130,4,3,0,1,0,0,0,0,0,0,606.28
225.0,40,3,1,0,0,1,0,0,0,0,0,606.28
430.0,110,3,1,0,1,0,0,0,0,0,0,606.28
